STA1|83.4032258064516|-125
STA2|55.4354838709677|-124.206451612903
189|77.5870967741936|-56.3483870967742
162|92.4225806451613|-117.045161290323
163|81.5548387096774|-99.6064516129032
182|108.003225806452|-21.8967741935484
165|97.6096774193548|-86.6774193548387
192|44.7903225806452|-68.7548387096774
167|40.8129032258065|-74.3096774193548
168|36.6129032258064|-58.4193548387097
169|55.2516129032258|-99.0741935483871
180|60.758064516129|-110.803225806452
171|66.2354838709677|-36.2387096774194
172|102.970967741935|-51.2870967741935
174|80.741935483871|-15.9064516129032
175|65.9258064516129|7.49354838709677
176|92.9161290322581|25
177|92.0064516129032|-106.574193548387
187|76.4741935483871|-120.161290322581
161|55.5032258064516|-124.264516129032
164|112.706451612903|-44.4064516129032
183|120.554838709677|-90.4032258064516
184|94.0387096774194|-22.2935483870968
185|65.441935483871|-63.6741935483871
186|59.741935483871|-87.6548387096774
179|25|-73.5741935483871
181|124.377419354839|5.87741935483872
190|130.038709677419|-23.0774193548387
191|132.458064516129|-64.9612903225806
166|129.390322580645|-31.2451612903226
173|94.9967741935484|-65.8806451612903
170|139.261290322581|-48.9354838709677
188|31.0193548387097|-59.5806451612903
178|100.135483870968|-3.36451612903226
FIN1|57.7967741935484|-125
