2|1|Orange|Micheal Woodford|38653|__Micheal Woodford||18:28|106;239;317;618;694;726;799;877;952;1044;1090;1108
3|1|Orange|Gillian Hanson|35951|304031__Gillian Hanson||22:11|121;298;423;647;740;775;872;1013;1136;1249;1307;1331
4|1|Orange|Jo Macgregor|36908|__Jo Macgregor||22:13|114;280;373;639;732;771;938;1022;1132;1255;1313;1333
5|1|Orange|Rachel Exact|39492|__Rachel Exact||23:27|113;288;459;705;806;855;966;1059;1190;1315;1385;1407
6|1|Orange|Susan Edwards|38998|__Susan Edwards||23:53|152;328;479;728;810;881;1013;1114;1227;1348;1402;1433
7|1|Orange|Harry Fleet|37694|__Harry Fleet||26:01|125;284;396;698;821;860;1023;1188;1312;1453;1535;1561
8|1|Orange|Benjamin Parikh|39806|__Benjamin Parikh||26:32|133;304;417;747;880;915;1064;1185;1340;1503;1564;1592
9|1|Orange|Richard Exact|39549|__Richard Exact||26:49|138;346;452;717;813;854;1004;1144;1302;1482;1570;1609
10|1|Orange|Matt James|39431|__Matt James||27:10|166;358;521;806;890;925;1048;1181;1337;1516;1585;1630
11|1|Orange|James O'Higgins|37031|__James O'Higgins||27:43|234;421;522;953;1030;1087;1201;1289;1443;1588;1641;1663
12|1|Orange|Alice Mackay|36010|__Alice Mackay||27:44|141;288;396;928;1024;1065;1253;1329;1439;1547;1638;1664
13|1|Orange|Daniel Figg|35491|458661__Daniel Figg||28:01|125;349;510;876;951;1012;1168;1310;1446;1585;1652;1681
14|1|Orange|Gill Chambers|36973|__Gill Chambers||28:06|176;328;452;1034;1127;1164;1272;1363;1506;1610;1666;1686
15|1|Orange|Katherine and Robin Blake|39265|__Katherine and Robin Blake||30:16|176;408;609;926;1030;1095;1240;1380;1521;1686;1766;1816
16|1|Orange|Lorna Mackay|36190|__Lorna Mackay||34:02|170;354;768;1080;1165;1393;1509;1638;1773;1934;2014;2042
17|1|Orange|Laura Bayne|36427|__Laura Bayne||36:00|201;472;677;1114;1243;1308;1476;1643;1828;2037;2132;2160
18|1|Orange|Georgina Boxford|38110|__Georgina Boxford||36:06|219;642;826;1175;1274;1319;1486;1664;1840;2046;2142;2166
19|1|Orange|Fiona Boxford|37989|__Fiona Boxford||38:42|282;648;815;1272;1466;1528;1678;1819;1982;2149;2290;2322
20|1|Orange|Harvey Starey|40628|__Harvey Starey||38:43|226;438;636;1263;1417;1453;1622;1790;2010;2182;2294;2323
21|1|Orange|Phillilpa Boxford|37990|__Phillilpa Boxford||39:26|312;639;806;1275;1472;1534;1713;1830;1997;2174;2316;2366
22|1|Orange|Daniel Hubbard|38049|__Daniel Hubbard||43:10|160;670;763;1713;1870;1906;2051;2154;2301;2491;2567;2590
23|1|Orange|Charlotte Pearce|37155|__Charlotte Pearce||47:31|192;596;1005;1629;1773;1860;2021;2272;2510;2702;2823;2851
24|1|Orange|Rachael and Daniel Burston|40955|__Rachael and Daniel Burston||51:23|249;571;828;1488;1657;1789;1998;2251;2528;2877;3044;3083
25|1|Orange|Jamie Woodord|39368|__Jamie Woodord||21:32|123;289;373;587;667;707;823;929;1057;1191;1292
26|1|Orange|Toby Pearce|37241|__Toby Pearce||45:17|274;502;739;1358;1557;1655;1970;2105;2352;2573;2717
27|2|Yellow|Evan Bowers|35707|__Evan Bowers||18:06|23;105;169;316;379;456;561;687;740;785;835;894;1007;1066;1086
28|2|Yellow|Hannah Raydon|37449|__Hannah Raydon||26:01|33;105;182;386;434;771;993;1132;1191;1247;1301;1361;1475;1539;1561
29|2|Yellow|Rebecca Parlour|36487|__Rebecca Parlour||26:57|28;110;169;471;518;624;772;908;1033;1249;1295;1356;1540;1595;1617
30|2|Yellow|Peter Errington|37753|182974__Peter Errington||29:28|28;149;241;469;559;837;1003;1196;1282;1327;1399;1486;1664;1744;1768
