2|1|KL|Valentin Kamenarov|16965|_12_Valentin Kamenarov||34:00|39;193;354;498;575;620;836;948;1033;1093;1228;1369;1452;1513;1622;1662;1743;1800;1862;1965;2024;2040
3|1|KL|Hanspeter Schenk|17035|_30_Hanspeter Schenk||34:05|63;216;386;515;578;606;775;880;969;1025;1210;1421;1493;1544;1644;1682;1762;1821;1890;1978;2031;2045
4|1|KL|Victor Rudnitskikh|16725|_28_Victor Rudnitskikh||34:17|42;195;346;471;546;581;794;897;980;1040;1170;1300;1463;1515;1618;1661;1746;1804;1880;1990;2048;2057
5|1|KL|Wieslaw Prozorowski|17173|_26_Wieslaw Prozorowski||35:20|33;186;371;488;550;597;827;943;1030;1087;1296;1426;1561;1608;1711;1743;1816;1889;1978;2058;2110;2120
6|2|BC|Maxim Sytchev|18782|_28_Maxim Sytchev||35:21|154;216;284;330;525;546;573;729;823;896;950;974;1040;1127;1158;1311;1374;1451;1491;1580;1612;1690;1789;1821;1887;1946;2000;2067;2113;2121
7|1|KL|Christipher Schive|17179|_24_Christipher Schive||35:22|24;179;370;488;548;594;824;936;1027;1086;1294;1429;1512;1567;1672;1711;1796;1875;1973;2055;2108;2122
8|1|KL|Kamen Kamenarov|17058|_13_Kamen Kamenarov||35:27|42;196;365;509;577;615;857;984;1090;1161;1292;1440;1524;1578;1695;1734;1823;1888;1960;2048;2112;2127
9|3|BD|Robert Banach|19293|_26_Robert Banach||35:34|133;192;262;307;504;529;557;747;840;913;962;982;1045;1144;1175;1315;1382;1462;1580;1633;1706;1804;1836;1915;1978;2016;2077;2126;2134
10|1|KL|Bjarne B Jensen|18281|_16_Bjarne B Jensen||36:44|43;210;365;519;587;630;882;1007;1125;1191;1326;1522;1602;1664;1775;1809;1889;1957;2024;2130;2194;2204
11|3|BD|Mike Sprot|19078|_22_Mike Sprot||37:09|196;249;317;390;581;600;632;789;882;959;1008;1030;1094;1184;1215;1358;1437;1524;1635;1703;1787;1888;1918;2002;2060;2101;2173;2221;2229
12|1|KL|Jurg Dappen|17061|_31_Jurg Dappen||37:18|59;265;486;615;672;719;928;1049;1140;1205;1404;1545;1628;1681;1802;1835;1919;1995;2088;2176;2228;2238
13|1|KL|Steve Corrigan|16800|_22_Steve Corrigan||37:58|147;351;516;637;710;759;1038;1162;1276;1349;1487;1622;1700;1756;1875;1914;2000;2057;2126;2214;2266;2278
