1|1|Red| Young Chris|38116|2045||34:05|20;51;111;320;373;494;673;934;987;1087;1371;1421;1633;1778;1842;1939;1991;2022;2035;2045;
2|1|Red| Errington Simon|41927|2083||34:43|24;58;124;363;415;536;705;985;1046;1160;1427;1468;1653;1800;1870;1963;2018;2051;2068;2083;
3|1|Red| James Dorien|37730|2225||37:05|29;72;176;452;515;650;837;1091;1154;1263;1529;1574;1762;1908;1976;2095;2159;2193;2212;2225;
4|1|Red| Peverzina Natalia|38048|2462||41:02|25;62;144;418;485;610;825;1157;1225;1356;1693;1742;1971;2136;2213;2323;2393;2428;2446;2462;
5|1|Red| Smith Mick|41181|2463||41:03|45;98;199;519;576;702;891;1205;1268;1388;1691;1731;1932;2145;2219;2341;2405;2439;2453;2463;
6|1|Red| Leaf Adam|37329|2676||44:36|28;103;189;508;578;726;940;1271;1348;1485;1868;1921;2153;2331;2408;2528;2598;2642;2661;2676;
7|1|Red| Byford Ian|39191|2815||46:55|33;88;199;494;576;718;939;1280;1349;1497;1917;1977;2219;2408;2544;2666;2742;2782;2801;2815;
8|1|Red| Drew Chris|39252|2843||47:23|45;99;272;573;674;816;1054;1383;1457;1597;1953;2001;2256;2430;2559;2677;2770;2810;2828;2843;
9|1|Red| Pereverzina Maria|37952|2925||48:45|37;80;255;544;625;766;1029;1379;1453;1609;2019;2071;2346;2529;2645;2753;2847;2890;2910;2925;
10|1|Red| Salmon Mark|37051|3022||50:22|40;84;205;545;609;777;1026;1421;1501;1656;2124;2169;2452;2657;2744;2870;2954;2992;3008;3022;
11|1|Red| Broner Gal-on|37886|3079||51:19|36;73;150;447;523;647;845;1152;1215;1325;1683;1725;1998;2559;2700;2868;3009;3042;3066;3079;
12|1|Red| Leaf Miranda|37388|3107||51:47|31;78;203;551;625;797;1064;1436;1523;1709;2130;2203;2492;2730;2820;2956;3039;3078;3096;3107;
13|1|Red| Hodson David|36510|3144||52:24|49;97;203;509;589;731;1075;1476;1553;1715;2098;2147;2442;2633;2752;2978;3072;3108;3130;3144;
14|1|Red| Oszko Laszlo|36645|3342||55:42|75;129;382;716;796;953;1283;1659;1736;1887;2291;2350;2669;2893;3020;3165;3264;3305;3325;3342;
15|1|Red| Errington James|38225|3464||57:44|34;95;213;586;682;852;1212;1637;1729;1907;2371;2432;2775;3019;3137;3321;3392;3426;3453;3464;
16|1|Red| Phillips David|37181|3502||58:22|46;99;223;565;659;835;1082;1528;1616;1795;2409;2466;2807;3030;3147;3297;3414;3467;3487;3502;
17|1|Red| Barris Robin|38175|3699||61:39|43;108;255;698;794;978;1359;1817;1916;2083;2528;2590;2963;3260;3359;3509;3603;3652;3680;3699;
18|1|Red| Scaife Muriel|40975|4000||66:40|46;134;416;791;901;1045;1336;1702;1773;1964;2382;2429;3091;3399;3552;3806;3899;3965;3988;4000;
19|2|Orange| Edwards Mike|40154|1467||24:27|26;85;158;218;287;361;415;557;612;629;718;751;809;867;884;958;1006;1082;1154;1302;1400;1417;1453;1467;
20|2|Orange| Hodson Daniel|36506|1607||26:47|26;66;150;203;270;342;390;530;773;786;867;902;961;1021;1039;1112;1158;1229;1301;1448;1542;1565;1596;1607;
21|2|Orange| Reed Sam|40616|2040||34:00|45;129;232;297;386;466;528;703;851;869;1051;1073;1159;1216;1243;1320;1389;1520;1617;1839;1946;1967;2028;2040;
22|2|Orange| Reed Jack|40617|2041||34:01|43;118;224;293;388;463;532;705;856;871;1048;1069;1164;1218;1244;1320;1389;1524;1614;1841;1943;1968;2028;2041;
23|2|Orange| Scaife Ed|41028|2182||36:22|33;102;227;309;399;489;555;754;832;853;988;1028;1149;1222;1248;1365;1428;1604;1727;1932;2083;2103;2170;2182;
24|2|Orange| O'Higgins James|38011|2386||39:46|27;82;213;343;451;585;663;909;975;1005;1131;1190;1307;1389;1413;1544;1608;1741;1871;2172;2326;2340;2372;2386;
25|2|Orange| MacKay Lorna|36884|2444||40:44|65;148;260;364;470;571;649;904;988;1016;1170;1239;1334;1422;1451;1568;1640;1753;1890;2157;2306;2343;2423;2444;
26|2|Orange| Figg Daniel|37843|2710||45:10|34;125;263;367;472;577;667;1070;1167;1192;1354;1483;1602;1702;1744;1847;1965;2120;2240;2507;2617;2647;2693;2710;
27|2|Orange| Young Philip|38101|2910||48:30|52;190;355;484;622;747;845;1138;1242;1268;1433;1530;1645;1751;1788;1931;2015;2159;2288;2589;2771;2810;2882;2910;
28|2|Orange| James Ros|37719|3526||58:46|50;180;307;436;1226;1341;1438;1724;1831;1853;1992;2193;2295;2390;2419;2573;2648;2786;2932;3221;3388;3427;3511;3526;
29|2|Orange| Oldfield Rob|36730|1742||29:02|27;62;229;297;367;439;502;685;745;762;857;951;1014;1070;1091;1162;1213;1301;1742;
30|2|Orange| MacKay Alice|37142|3819||63:39|34;129;469;534;662;827;919;1211;2273;2291;2493;3172;3283;3819;
31|2|Orange| Pickard Ellie Kendal + Josh|39855|4152||69:12|40;1630;2213;2420;2669;3012;3178;3599;3769;3809;3950;4026;4110;4152;
32|3|Yellow| Woodford Jamie|38924|1077||17:57|27;68;171;190;313;355;444;497;606;690;830;908;1015;1046;1061;1077;
33|3|Yellow| Pickard Harry/Sara Kendall Oliver|39838|1554||25:54|33;118;235;267;482;536;658;751;875;1019;1153;1239;1385;1466;1524;1554;
34|3|Yellow| Mcgartland Joe|39110|1560||26:00|31;89;199;236;359;404;518;622;721;1063;1197;1307;1460;1516;1543;1560;
35|3|Yellow| Woodford Sarah|38907|1733||28:53|31;89;240;289;472;520;675;757;952;1081;1235;1392;1602;1662;1708;1733;
36|3|Yellow| Scaife Seb|41148|2392||39:52|36;119;279;313;513;560;932;1044;1294;1548;1757;1920;2120;2162;2209;2392;
37|3|Yellow| Errington Peter|38164|2566||42:46|35;172;328;662;992;1087;1292;1425;1649;1863;2069;2204;2402;2487;2543;2566;
38|4|White| Broner Daniel|36303|682||11:22|21;126;156;212;240;255;314;329;405;436;479;543;632;666;682;
39|4|White| Broner Michael|36304|682||11:22|21;124;156;212;240;255;314;329;409;438;479;546;629;664;682;
40|4|White| Joe Ian Byford +|36529|919||15:19|20;118;170;249;338;362;444;468;587;629;713;747;865;894;919;
41|4|White| James David|41455|1261||21:01|38;255;340;446;496;523;588;636;834;907;1003;1036;1200;1246;1261;
42|4|White| James Sally|38038|1482||24:42|51;189;324;463;528;563;689;725;931;1012;1134;1183;1331;1414;1482;
43|4|White| Oldfield Adam|40628|1703||28:23|52;211;308;502;591;620;759;812;1028;1131;1274;1329;1538;1623;1703;
44|4|White| Cordelia Amelia|41080|1814||30:14|41;216;288;485;568;608;767;881;1197;1340;1486;1561;1694;1780;1814;
