2|1|Light Green|Graeme Ambler|36618|391651__Graeme Ambler||30:29|103;276;409;456;618;767;925;1044;1109;1186;1405;1488;1610;1727;1829
3|1|Light Green|Kostya Lutsenko|39949|451821__Kostya Lutsenko||31:11|105;381;489;536;734;872;1026;1122;1179;1248;1419;1487;1602;1736;1871
4|1|Light Green|David Frampton|37878|__David Frampton||31:59|133;333;480;533;678;877;1036;1162;1212;1281;1465;1584;1712;1834;1919
5|1|Light Green|Ben Lockwood|39561|__Ben Lockwood||34:19|91;236;608;687;800;956;1112;1203;1262;1322;1555;1631;1854;1976;2059
6|1|Light Green|Thomas M'Caw|39379|595404__Thomas M'Caw||37:33|124;319;490;580;861;1113;1279;1392;1486;1550;1742;1846;1972;2160;2253
7|1|Light Green|David Saunders|38662|221111__David Saunders||37:33|122;303;455;528;683;912;1088;1207;1268;1341;1585;1839;1963;2131;2253
8|1|Light Green|Hedley Calderbank|41318|101381__Hedley Calderbank||39:18|131;359;570;658;835;1013;1210;1339;1407;1489;1728;1832;1973;2223;2358
9|1|Light Green|Colin Webster|38820|404791__Colin Webster||40:23|123;311;706;758;1038;1249;1402;1518;1581;1649;1856;2002;2150;2304;2423
10|1|Light Green|Rob Oldfield|38059|415622__Rob Oldfield||40:32|106;379;535;599;842;1010;1193;1321;1403;1489;1811;1987;2153;2326;2432
11|1|Light Green|Val Challacombe|38901|332362__Val Challacombe||41:47|162;409;609;670;872;1093;1336;1462;1528;1615;1890;2017;2161;2354;2507
12|1|Light Green|Stu Levene|40938|130618__Stu Levene||41:58|159;368;533;583;755;936;1132;1268;1491;1580;1830;1992;2153;2398;2518
13|1|Light Green|Julie Cleary|41180|237612__Julie Cleary||43:17|163;405;588;636;853;1190;1403;1554;1632;1711;1987;2087;2245;2439;2597
14|1|Light Green|Monika Molnar|37039|__Monika Molnar||44:11|129;361;619;767;968;1207;1410;1548;1614;1700;2017;2153;2350;2543;2651
15|1|Light Green|Michael Hill|36799|281061__Michael Hill||46:56|159;420;600;669;868;1110;1384;1554;1647;1748;2024;2166;2382;2626;2816
16|1|Light Green|Drew Vanbeck|39500|105679__Drew Vanbeck||47:35|111;316;931;997;1180;1380;1609;1788;1853;1941;2260;2382;2541;2729;2855
17|1|Light Green|Dave Tookey|35616|374321__Dave Tookey||49:42|173;591;778;853;1080;1297;1571;1753;1829;1952;2227;2347;2542;2802;2982
18|1|Light Green|Chantal Helm|37638|__Chantal Helm||51:37|170;469;727;824;1118;1360;1618;1778;1858;1971;2259;2443;2641;2918;3097
19|1|Light Green|Alison Saunders|38719|221112__Alison Saunders||53:45|346;1285;1500;1551;1752;1929;2129;2268;2335;2420;2665;2763;2904;3088;3225
20|1|Light Green|Mark Salmon|37281|205319__Mark Salmon||54:22|127;637;777;824;1007;1467;1674;1862;1922;2022;2560;2770;2938;3124;3262
21|1|Light Green|Heather Bayne|39442|717204__Heather Bayne||56:16|211;619;984;1062;1294;1510;1786;1983;2073;2176;2476;2665;2889;3215;3376
22|1|Light Green|James O'Higgins|37220|__James O'Higgins||57:02|185;476;712;808;1062;1544;1875;2143;2232;2323;2635;2866;3077;3299;3422
23|1|Light Green|Hugh Wiltshire|40218|110384__Hugh Wiltshire||58:29|216;478;1393;1437;1626;1836;2066;2272;2409;2517;2761;2882;3122;3370;3509
24|1|Light Green|Neville Young|40042|456771__Neville Young||75:35|252;551;1444;1558;1769;2105;2978;3163;3288;3408;3715;3887;4131;4431;4535
25|1|Light Green|Rosmary Beardow|39319|456941__Rosmary Beardow||78:04|249;694;983;1126;1573;1964;2391;2669;2793;2945;3472;3660;3942;4384;4684
26|1|Light Green|Frances Goldingay|41119|296232__Frances Goldingay||93:52|294;1457;2524;2630;2958;3226;3557;3840;3981;4095;4487;4795;5091;5432;5632
27|1|Light Green|James Kay|37097|__James Kay||85:35|222;907;1262;2204;2615;5135
28|1|Light Green|Nicola Frampton|41560|__Nicola Frampton||102:32|183;1707;2113;2235;2523;3882;4213;4353;4474;4897;5427;5657;5963;6152
29|2|Orange|Robert Young|41121|456946__Robert Young||26:41|121;232;277;542;726;823;973;1058;1192;1441;1555;1601
30|2|Orange|Josh M'Caw|39378|645317__Josh M'Caw||33:17|110;236;290;529;743;869;1048;1234;1477;1720;1938;1997
31|2|Orange|James Lockwood|39498|__James Lockwood||34:19|119;228;295;615;802;908;1179;1295;1491;1845;1999;2059
32|2|Orange|Clare Exact|38237|__Clare Exact||35:13|126;252;322;548;758;883;1270;1368;1583;1830;2044;2113
33|2|Orange|Rachael Exact|38296|__Rachael Exact||39:03|141;312;377;679;904;1039;1227;1366;1591;2020;2274;2343
34|2|Orange|Evan Bowers|36136|__Evan Bowers||39:19|110;236;318;522;723;864;1041;1289;1625;2131;2297;2359
35|2|Orange|Matthew Harden|39161|__Matthew Harden||40:39|135;255;318;954;1144;1263;1531;1638;1850;2197;2349;2439
36|2|Orange|Mathew Hubbard|37818|__Mathew Hubbard||42:04|97;209;267;904;1104;1221;1379;1781;1986;2226;2462;2524
37|2|Orange|George Nash|37818|__George Nash||42:14|113;219;265;905;1107;1228;1400;1783;1989;2233;2467;2534
38|2|Orange|Thomas Clayton|38182|__Thomas Clayton||46:44|149;325;369;760;1072;1244;1423;1914;2121;2473;2709;2804
39|2|Orange|Mark Hubbard|38066|__Mark Hubbard||48:41|155;435;546;869;1157;1323;1620;1912;2215;2635;2863;2921
40|2|Orange|Thomas Roberts|38065|__Thomas Roberts||50:22|160;450;567;903;1164;1358;1644;1948;2278;2647;2912;3022
41|2|Orange|Jack Clayton|38122|__Jack Clayton||51:51|141;376;421;839;1122;1263;1524;2023;2360;2743;3017;3111
42|2|Orange|Laura Bayne|39441|981607__Laura Bayne||55:51|138;335;380;1758;1967;2118;2326;2477;2660;3024;3278;3351
43|2|Orange|Hannah Rayden|36439|__Hannah Rayden||57:17|113;261;329;829;1000;1380;2601;2801;2949;3250;3378;3437
44|2|Orange|Chris Haynes|36078|__Chris Haynes||57:43|218;695;762;1226;1544;1776;2019;2280;2531;2978;3362;3463
45|2|Orange|Jonathan Haynes|36079|__Jonathan Haynes||58:07|215;691;766;1198;1539;1771;2023;2242;2528;2980;3364;3487
46|2|Orange|Sarah Markby|37699|__Sarah Markby||59:47|176;349;414;1063;1401;1566;1815;2412;2663;3103;3433;3587
47|2|Orange|Ben Wright|37999|__Ben Wright||59:50|124;221;956;2117;2299;2405;2695;2792;3003;3351;3505;3590
48|2|Orange|Barbara Wiltshire|40154|143940__Barbara Wiltshire||64:55|275;835;928;1518;1880;2118;2363;2673;2982;3397;3740;3895
49|2|Orange|A Dyer|37882|__A Dyer||76:20|229;970;1026;2246;2513;3092;3374;3577;3831;4167;4490;4580
50|2|Orange|Grant Rowley|37938|__Grant Rowley||80:55|171;285;2260;2519;2838;2973;3167;3387;4127;4528;4789;4855
51|2|Orange|Matt Corcoran|37760|__Matt Corcoran||69:25|178;430;1956;4165
52|2|Orange|Olly Wood|37761|__Olly Wood||69:28|190;428;1944;4168
53|2|Orange|Mathew Mitchell|37758|__Mathew Mitchell||69:30|168;437;1966;4170
54|2|Orange|Alexander Kaempf|40580|__Alexander Kaempf||90:44|179;435;563;2048;2290;2739;3326;3936;4619;5214;5444
55|3|Yellow|Robert Young|39318|456946__Robert Young||16:33|33;97;202;229;296;407;495;710;817;902;943;993
56|3|Yellow|Vlad Lutsenko|39942|__Vlad Lutsenko||19:43|76;182;325;364;453;582;710;799;926;1039;1109;1183
57|3|Yellow|Dominic Bowers|36198|__Dominic Bowers||20:02|58;161;300;340;432;575;682;769;969;1072;1135;1202
58|3|Yellow|L Edmond + J Sherman|35954|__L Edmond + J Sherman||20:44|53;140;299;334;422;585;707;835;981;1103;1168;1244
59|3|Yellow|Mathew Dixon|38301|__Mathew Dixon||21:09|64;169;314;347;447;603;710;856;1023;1138;1192;1269
60|3|Yellow|H Barron + A Wilbraham|36914|__H Barron + A Wilbraham||21:34|69;186;334;383;479;632;755;863;1065;1174;1231;1294
61|3|Yellow|Kate Frampton|41474|__Kate Frampton||22:06|79;185;350;409;506;718;828;911;1054;1179;1242;1326
62|3|Yellow|Ed James|37399|__Ed James||22:34|63;171;320;362;468;661;783;880;1049;1173;1258;1354
63|3|Yellow|Emily Harrison|35717|__Emily Harrison||22:41|64;165;326;371;477;654;819;940;1134;1229;1291;1361
64|3|Yellow|Olivia Brailsford|36018|__Olivia Brailsford||22:42|61;170;338;381;497;654;776;887;1059;1187;1281;1362
65|3|Yellow|Charlotte Anthoney|35717|__Charlotte Anthoney||23:11|62;166;323;373;481;657;818;938;1140;1242;1306;1391
66|3|Yellow|Sean Summers|41298|__Sean Summers||23:16|61;162;311;386;477;655;766;940;1110;1254;1326;1396
67|3|Yellow|Beth Ambler|39079|__Beth Ambler||23:43|100;228;382;429;531;718;843;972;1137;1264;1342;1423
